Latitude,Longitude,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Timestamp,Is_Land,O3_ppm,Calculated_AQI,Main_Pollutant,AQI_Category
24.0,-103.5,2,113.9,0.0,0.61,88.67,0.39,7.19,8.55,0.8,2025-04-14 01:53:28,True,0.045133030000000005,42,O3_ppm,Good
24.0,-100.5,3,104.47,0.0,0.54,103.38,0.69,4.33,5.89,1.58,2025-04-14 01:53:28,True,0.05262042,49,O3_ppm,Good
24.0,-105.0,2,128.27,0.0,2.41,62.92,0.25,9.57,19.41,0.53,2025-04-14 01:53:28,True,0.032026280000000004,40,PM2.5,Good
24.0,-106.0,2,118.54,0.0,0.28,74.94,0.26,10.86,27.47,0.08,2025-04-14 01:53:28,True,0.03814446,45,PM2.5,Good
24.0,-104.5,2,123.29,0.0,1.15,76.23,0.4,9.05,14.71,0.61,2025-04-14 01:53:28,True,0.03880107,38,PM2.5,Good
24.0,-99.5,2,127.16,0.0,0.85,97.3,2.15,11.72,14.39,1.9,2025-04-14 01:53:28,True,0.0495257,49,PM2.5,Good
24.0,-102.5,2,100.24,0.0,1.68,88.18,0.48,3.83,4.97,1.97,2025-04-14 01:53:28,True,0.044883620000000006,42,O3_ppm,Good
24.0,-103.0,2,99.9,0.0,0.89,94.34,0.41,4.32,5.41,1.4,2025-04-14 01:53:28,True,0.04801906,44,O3_ppm,Good
24.0,-106.5,2,121.06,0.0,0.26,79.6,0.35,11.75,29.7,0.0,2025-04-14 01:53:28,True,0.0405164,49,PM2.5,Good
24.0,-99.0,3,129.69,0.0,1.08,100.0,3.05,11.74,14.84,1.85,2025-04-14 01:53:28,True,0.0509,49,PM2.5,Good
24.0,-110.0,2,129.31,0.0,1.03,85.41,0.91,10.77,23.25,0.0,2025-04-14 01:53:28,True,0.04347369,45,PM2.5,Good
24.0,-102.0,2,101.9,0.0,1.42,98.02,0.53,3.78,5.12,1.52,2025-04-14 01:53:28,True,0.04989218,46,O3_ppm,Good
24.0,-111.0,2,128.97,0.0,0.47,78.9,0.53,10.13,21.47,0.0,2025-04-14 01:53:28,True,0.040160100000000004,42,PM2.5,Good
24.0,-110.5,2,127.29,0.0,0.72,80.88,0.71,10.23,21.72,0.0,2025-04-14 01:53:28,True,0.04116792,43,PM2.5,Good
24.0,-104.0,2,121.1,0.0,0.64,83.36,0.42,8.6,10.79,0.64,2025-04-14 01:53:28,True,0.04243024,39,O3_ppm,Good
24.0,-101.0,2,101.2,0.0,0.69,98.82,0.52,3.69,5.1,1.66,2025-04-14 01:53:28,True,0.05029938,47,O3_ppm,Good
24.0,-107.0,2,123.49,0.0,0.3,81.58,0.37,12.6,31.37,0.0,2025-04-14 01:53:28,True,0.04152422,52,PM2.5,Moderate
24.0,-101.5,2,102.48,0.0,1.2,91.93,0.5,3.74,5.07,1.85,2025-04-14 01:53:28,True,0.04679237000000001,43,O3_ppm,Good
24.0,-105.5,2,120.01,0.0,0.36,75.08,0.19,10.77,27.02,0.23,2025-04-14 01:53:28,True,0.03821572,45,PM2.5,Good
24.0,-100.0,3,117.47,0.0,0.72,100.75,1.37,7.69,9.73,1.84,2025-04-14 01:53:28,True,0.05128175,47,O3_ppm,Good
24.0,-98.5,2,128.3,0.0,1.44,97.5,4.48,8.9,12.81,1.76,2025-04-14 01:53:30,True,0.0496275,46,O3_ppm,Good
24.0,-79.5,3,139.28,0.0,0.75,111.96,0.41,5.38,9.41,0.92,2025-04-14 01:53:30,True,0.05698764,57,O3_ppm,Moderate
24.0,-79.0,3,132.54,0.0,0.42,117.59,0.49,4.17,8.43,0.56,2025-04-14 01:53:30,True,0.05985331,67,O3_ppm,Moderate
24.0,-98.0,2,128.68,0.0,1.73,89.27,4.51,5.96,10.95,1.9,2025-04-14 01:53:30,True,0.04543843,42,O3_ppm,Good
24.0,-80.5,3,152.18,0.0,0.76,110.62,0.56,5.39,9.34,1.12,2025-04-14 01:53:30,True,0.05630558,55,O3_ppm,Moderate
24.0,-75.5,3,132.18,0.0,0.36,113.3,0.49,3.35,10.6,0.39,2025-04-14 01:53:30,True,0.0576697,60,O3_ppm,Moderate
24.0,-77.5,3,132.44,0.0,0.34,118.12,0.62,3.71,10.13,0.36,2025-04-14 01:53:30,True,0.06012308,68,O3_ppm,Moderate
24.0,-75.0,3,130.49,0.0,0.4,112.08,0.58,3.54,11.31,0.39,2025-04-14 01:53:30,True,0.05704872,58,O3_ppm,Moderate
24.0,-78.0,3,130.9,0.0,0.37,118.64,0.71,3.88,10.1,0.37,2025-04-14 01:53:30,True,0.06038776,69,O3_ppm,Moderate
24.0,-77.0,3,132.89,0.0,0.29,116.06,0.43,3.35,9.76,0.37,2025-04-14 01:53:30,True,0.05907454,64,O3_ppm,Moderate
24.5,-111.5,2,130.85,0.0,0.57,82.55,0.65,12.47,25.53,0.0,2025-04-14 01:53:30,True,0.04201795,52,PM2.5,Moderate
24.0,-74.5,3,129.47,0.0,0.38,112.43,0.58,3.61,11.53,0.38,2025-04-14 01:53:30,True,0.057226870000000006,58,O3_ppm,Moderate
24.5,-111.0,2,132.47,0.01,0.92,87.67,0.9,13.36,27.32,0.0,2025-04-14 01:53:30,True,0.04462403,54,PM2.5,Moderate
24.0,-76.5,3,132.56,0.0,0.27,114.77,0.35,3.2,9.61,0.38,2025-04-14 01:53:30,True,0.05841793,62,O3_ppm,Moderate
24.0,-78.5,3,130.35,0.0,0.33,119.55,0.57,3.66,8.38,0.44,2025-04-14 01:53:30,True,0.06085095,70,O3_ppm,Moderate
24.0,-80.0,3,144.51,0.0,0.84,109.88,0.44,5.73,9.77,1.09,2025-04-14 01:53:30,True,0.05592892,54,O3_ppm,Moderate
24.0,-76.0,3,132.19,0.0,0.29,113.77,0.38,3.22,10.0,0.39,2025-04-14 01:53:30,True,0.05790893,61,O3_ppm,Moderate
24.5,-110.0,2,131.81,0.0,0.91,89.16,0.7,11.97,24.9,0.01,2025-04-14 01:53:30,True,0.045382439999999996,50,PM2.5,Good
24.5,-112.0,2,129.89,0.0,0.43,78.78,0.53,12.04,25.2,0.0,2025-04-14 01:53:30,True,0.04009902,37,O3_ppm,Good
24.5,-110.5,2,131.45,0.01,0.92,88.05,0.9,13.31,27.5,0.0,2025-04-14 01:53:30,True,0.04481745,54,PM2.5,Moderate
24.5,-107.0,2,119.53,0.0,0.22,74.96,0.27,11.63,29.3,0.0,2025-04-14 01:53:31,True,0.03815464,48,PM2.5,Good
24.5,-105.0,2,146.4,0.0,2.41,87.23,1.89,11.69,15.57,0.49,2025-04-14 01:53:31,True,0.04440007,49,PM2.5,Good
24.5,-105.5,2,150.73,0.0,3.99,71.23,1.49,10.54,22.4,0.92,2025-04-14 01:53:31,True,0.03625607,44,PM2.5,Good
24.5,-106.5,2,121.32,0.0,0.59,73.72,0.22,11.31,28.86,0.03,2025-04-14 01:53:31,True,0.03752348,47,PM2.5,Good
24.5,-108.0,2,124.56,0.0,0.24,78.07,0.24,12.02,28.75,0.0,2025-04-14 01:53:31,True,0.039737629999999996,37,O3_ppm,Good
24.5,-104.0,2,108.87,0.0,0.57,95.13,0.37,5.49,6.65,0.69,2025-04-14 01:53:31,True,0.04842117,45,O3_ppm,Good
24.5,-102.0,2,98.59,0.0,0.8,95.96,0.5,3.91,5.32,1.65,2025-04-14 01:53:31,True,0.04884364,45,O3_ppm,Good
24.5,-101.0,2,96.07,0.0,0.48,94.86,0.34,3.41,4.78,1.68,2025-04-14 01:53:31,True,0.04828374,45,O3_ppm,Good
24.5,-104.5,2,127.97,0.0,1.15,86.44,0.93,9.23,11.55,0.5,2025-04-14 01:53:31,True,0.04399796,41,O3_ppm,Good
24.5,-103.5,2,102.28,0.0,0.87,97.06,0.34,4.1,5.09,1.21,2025-04-14 01:53:31,True,0.04940354,46,O3_ppm,Good
24.5,-102.5,2,103.45,0.0,1.45,94.98,0.49,3.96,5.26,1.86,2025-04-14 01:53:31,True,0.048344820000000004,45,O3_ppm,Good
24.5,-106.0,2,134.45,0.0,2.25,73.15,0.62,10.77,25.76,0.38,2025-04-14 01:53:31,True,0.037233350000000005,45,PM2.5,Good
24.5,-101.5,2,97.35,0.0,0.64,91.64,0.41,3.64,4.99,1.98,2025-04-14 01:53:31,True,0.04664476,43,O3_ppm,Good
24.5,-107.5,2,121.87,0.0,0.25,77.91,0.29,11.89,28.76,0.0,2025-04-14 01:53:31,True,0.03965619,50,PM2.5,Good
24.5,-100.5,2,98.51,0.0,0.55,99.95,0.33,3.4,4.82,1.54,2025-04-14 01:53:31,True,0.050874550000000004,47,O3_ppm,Good
24.5,-98.5,2,123.53,0.0,0.98,92.63,2.9,9.32,12.66,2.38,2025-04-14 01:53:31,True,0.04714867,44,O3_ppm,Good
24.5,-99.5,2,110.95,0.0,0.49,94.34,1.15,7.04,8.96,1.86,2025-04-14 01:53:31,True,0.04801906,44,O3_ppm,Good
24.5,-99.0,2,115.71,0.0,1.1,75.92,1.44,9.29,11.8,3.59,2025-04-14 01:53:31,True,0.03864328,39,PM2.5,Good
24.5,-103.0,2,100.94,0.0,1.47,92.61,0.43,3.87,4.99,1.96,2025-04-14 01:53:31,True,0.04713849,44,O3_ppm,Good
24.5,-100.0,3,106.41,0.0,0.67,101.52,0.61,4.67,6.28,1.78,2025-04-14 01:53:31,True,0.05167368,48,O3_ppm,Good
24.5,-98.0,2,120.52,0.0,0.59,83.41,2.12,6.87,10.96,2.16,2025-04-14 01:53:32,True,0.04245569,39,O3_ppm,Good
24.5,-97.5,2,117.73,0.0,0.36,76.56,1.01,5.08,9.92,1.99,2025-04-14 01:53:32,True,0.03896904,36,O3_ppm,Good
24.5,-81.5,3,152.09,0.0,1.16,116.96,2.98,4.57,7.31,0.7,2025-04-14 01:53:32,True,0.05953264,66,O3_ppm,Moderate
24.5,-82.0,3,147.2,0.0,0.89,116.15,2.18,3.61,6.03,0.54,2025-04-14 01:53:32,True,0.05912035,64,O3_ppm,Moderate
24.5,-77.5,3,138.57,0.0,0.36,122.15,1.01,3.98,10.23,0.31,2025-04-14 01:53:32,True,0.06217435,74,O3_ppm,Moderate
24.5,-83.0,3,139.04,0.0,0.33,111.85,0.23,2.54,5.75,0.32,2025-04-14 01:53:32,True,0.05693165,57,O3_ppm,Moderate
25.0,-111.5,2,129.18,0.01,0.85,85.44,0.82,13.2,28.08,0.0,2025-04-14 01:53:32,True,0.04348896,53,PM2.5,Moderate
24.5,-75.0,3,135.28,0.0,0.44,114.57,0.52,3.03,9.87,0.35,2025-04-14 01:53:32,True,0.05831613,62,O3_ppm,Moderate
25.0,-112.0,2,127.36,0.01,0.65,81.77,0.71,12.65,27.73,0.0,2025-04-14 01:53:32,True,0.04162093,52,PM2.5,Moderate
24.5,-79.0,3,136.51,0.0,0.35,116.48,0.52,3.99,8.9,0.52,2025-04-14 01:53:32,True,0.059288320000000005,65,O3_ppm,Moderate
24.5,-81.0,3,148.25,0.0,0.47,117.86,0.49,5.46,9.63,0.67,2025-04-14 01:53:32,True,0.05999074,67,O3_ppm,Moderate
24.5,-79.5,3,132.99,0.0,0.31,114.98,0.45,4.17,9.07,0.55,2025-04-14 01:53:32,True,0.058524820000000005,63,O3_ppm,Moderate
24.5,-75.5,3,136.74,0.0,0.34,114.44,0.41,2.95,9.54,0.32,2025-04-14 01:53:32,True,0.05824996,62,O3_ppm,Moderate
25.0,-111.0,2,132.55,0.01,0.9,90.02,0.82,13.85,29.25,0.0,2025-04-14 01:53:32,True,0.04582018,55,PM2.5,Moderate
24.5,-78.0,3,138.44,0.0,0.37,122.34,0.97,4.32,10.55,0.36,2025-04-14 01:53:32,True,0.06227106,75,O3_ppm,Moderate
24.5,-78.5,3,137.0,0.0,0.35,117.2,0.57,3.94,8.97,0.47,2025-04-14 01:53:32,True,0.0596548,66,O3_ppm,Moderate
25.0,-110.5,2,133.37,0.01,0.92,89.72,0.73,13.8,29.61,0.04,2025-04-14 01:53:32,True,0.04566748,55,PM2.5,Moderate
24.5,-76.0,3,137.11,0.0,0.29,114.44,0.34,2.86,9.05,0.3,2025-04-14 01:53:32,True,0.05824996,62,O3_ppm,Moderate
24.5,-77.0,3,138.41,0.0,0.31,118.48,0.63,3.24,9.11,0.29,2025-04-14 01:53:32,True,0.060306320000000004,68,O3_ppm,Moderate
24.5,-76.5,3,137.96,0.0,0.27,115.94,0.39,2.91,8.68,0.29,2025-04-14 01:53:32,True,0.059013460000000004,64,O3_ppm,Moderate
25.0,-106.5,2,124.64,0.0,1.14,72.68,0.22,11.03,26.9,0.21,2025-04-14 01:53:33,True,0.036994120000000005,46,PM2.5,Good
25.0,-107.0,2,120.36,0.0,0.4,71.87,0.2,11.6,29.13,0.07,2025-04-14 01:53:33,True,0.03658183,48,PM2.5,Good
25.0,-105.5,2,171.0,0.0,2.22,82.11,1.29,17.17,24.72,0.86,2025-04-14 01:53:33,True,0.04179399,62,PM2.5,Moderate
25.0,-105.0,2,183.37,0.0,2.14,94.14,1.65,19.43,22.22,0.83,2025-04-14 01:53:33,True,0.04791726,66,PM2.5,Moderate
25.0,-108.0,2,121.2,0.0,0.18,74.26,0.19,11.38,27.86,0.0,2025-04-14 01:53:33,True,0.03779834000000001,47,PM2.5,Good
25.0,-107.5,2,120.09,0.0,0.18,73.61,0.21,11.56,28.52,0.0,2025-04-14 01:53:33,True,0.03746749,48,PM2.5,Good
25.0,-108.5,2,130.17,0.0,0.49,79.63,0.24,12.31,26.36,0.02,2025-04-14 01:53:33,True,0.04053167,51,PM2.5,Moderate
25.0,-103.5,2,111.2,0.0,2.35,96.59,0.51,3.92,4.98,1.17,2025-04-14 01:53:33,True,0.04916431,46,O3_ppm,Good
25.0,-102.5,2,100.19,0.0,0.92,98.47,0.46,3.75,5.09,1.61,2025-04-14 01:53:33,True,0.05012123,46,O3_ppm,Good
25.0,-102.0,2,95.8,0.0,0.59,90.82,0.44,3.74,5.15,1.79,2025-04-14 01:53:33,True,0.04622738,43,O3_ppm,Good
25.0,-104.0,2,123.37,0.0,2.27,97.77,0.69,6.07,7.21,0.94,2025-04-14 01:53:33,True,0.04976493,46,O3_ppm,Good
25.0,-103.0,2,97.22,0.0,0.96,97.16,0.4,3.57,4.72,1.49,2025-04-14 01:53:33,True,0.04945444,46,O3_ppm,Good
25.0,-106.0,2,145.8,0.0,2.33,77.96,0.63,12.35,23.0,0.56,2025-04-14 01:53:33,True,0.03968164,52,PM2.5,Moderate
25.0,-101.0,2,97.74,0.0,0.48,93.99,0.37,3.59,5.01,1.62,2025-04-14 01:53:33,True,0.04784091,44,O3_ppm,Good
25.0,-104.5,2,148.15,0.0,1.2,98.21,1.12,13.11,14.88,0.78,2025-04-14 01:53:33,True,0.04998889,53,PM2.5,Moderate
25.0,-100.0,2,109.19,0.0,0.75,96.25,0.6,5.07,6.73,2.4,2025-04-14 01:53:33,True,0.04899125,45,O3_ppm,Good
25.0,-99.5,2,113.84,0.0,0.71,85.97,0.99,7.2,9.19,3.19,2025-04-14 01:53:33,True,0.04375873,41,O3_ppm,Good
25.0,-99.0,2,112.55,0.0,1.07,79.13,1.56,8.82,11.25,5.3,2025-04-14 01:53:33,True,0.04027717,37,PM2.5,Good
25.0,-101.5,2,97.11,0.0,0.51,91.19,0.4,3.66,5.07,1.89,2025-04-14 01:53:33,True,0.04641571,43,O3_ppm,Good
25.0,-100.5,2,100.74,0.0,0.58,97.25,0.38,3.73,5.17,1.65,2025-04-14 01:53:33,True,0.04950025,46,O3_ppm,Good
25.0,-98.5,2,122.69,0.0,1.05,89.98,2.35,8.74,11.89,3.27,2025-04-14 01:53:34,True,0.045799820000000005,42,O3_ppm,Good
25.0,-97.5,2,120.45,0.0,0.34,79.79,0.69,4.68,9.74,1.7,2025-04-14 01:53:34,True,0.04061311,38,O3_ppm,Good
25.0,-98.0,2,123.53,0.0,0.62,84.88,1.55,6.27,10.5,1.98,2025-04-14 01:53:34,True,0.04320392,40,O3_ppm,Good
25.5,-107.5,2,120.38,0.0,0.17,68.07,0.18,12.07,29.26,0.08,2025-04-14 01:54:36,True,0.03464763,32,O3_ppm,Good
25.0,-77.0,3,139.68,0.0,0.49,117.63,0.93,2.95,8.23,0.24,2025-04-14 01:54:36,True,0.05987367,67,O3_ppm,Moderate
25.5,-109.5,2,132.02,0.0,2.21,90.32,1.12,10.95,24.0,0.21,2025-04-14 01:54:36,True,0.04597288,46,PM2.5,Good
25.5,-111.5,2,127.94,0.01,0.93,88.39,0.84,13.31,29.96,0.0,2025-04-14 01:54:36,True,0.044990510000000004,54,PM2.5,Moderate
25.5,-106.5,2,142.96,0.01,2.94,68.15,0.56,10.54,22.65,0.78,2025-04-14 01:54:36,True,0.03468835000000001,44,PM2.5,Good
25.0,-80.5,3,139.98,0.0,0.42,118.14,0.48,5.33,9.77,0.61,2025-04-14 01:54:36,True,0.06013326,68,O3_ppm,Moderate
25.0,-77.5,3,140.07,0.0,0.55,120.27,1.28,3.58,9.19,0.26,2025-04-14 01:54:36,True,0.061217429999999996,71,O3_ppm,Moderate
25.0,-81.0,3,149.28,0.0,0.58,119.95,0.6,5.82,9.71,0.65,2025-04-14 01:54:36,True,0.061054550000000006,71,O3_ppm,Moderate
25.5,-112.0,2,125.74,0.01,0.87,85.51,0.87,12.56,29.31,0.0,2025-04-14 01:54:36,True,0.04352459,52,PM2.5,Moderate
25.5,-111.0,2,130.41,0.01,0.76,88.99,0.54,12.27,29.21,0.01,2025-04-14 01:54:36,True,0.04529591,51,PM2.5,Moderate
25.0,-78.5,3,138.73,0.0,0.36,116.08,0.5,3.77,8.7,0.41,2025-04-14 01:54:36,True,0.05908472,64,O3_ppm,Moderate
25.5,-108.0,2,119.28,0.0,0.13,68.8,0.14,11.92,29.45,0.0,2025-04-14 01:54:36,True,0.0350192,50,PM2.5,Good
25.5,-106.0,2,148.94,0.0,1.78,83.2,0.71,12.21,18.58,0.73,2025-04-14 01:54:36,True,0.042348800000000006,51,PM2.5,Moderate
25.0,-76.0,3,138.65,0.0,0.31,113.3,0.33,2.68,8.63,0.23,2025-04-14 01:54:36,True,0.0576697,60,O3_ppm,Moderate
25.0,-79.0,3,138.56,0.0,0.35,116.34,0.51,3.9,8.69,0.47,2025-04-14 01:54:36,True,0.05921706,65,O3_ppm,Moderate
25.5,-108.5,2,123.99,0.0,0.18,72.4,0.2,12.47,28.55,0.0,2025-04-14 01:54:36,True,0.036851600000000005,52,PM2.5,Moderate
25.5,-109.0,2,132.46,0.0,1.57,79.96,0.82,11.89,26.19,0.17,2025-04-14 01:54:36,True,0.040699639999999995,50,PM2.5,Good
25.0,-76.5,3,139.09,0.0,0.38,115.02,0.54,2.67,8.02,0.23,2025-04-14 01:54:36,True,0.05854518,63,O3_ppm,Moderate
25.5,-107.0,2,137.69,0.01,2.26,63.93,0.44,11.42,26.68,0.59,2025-04-14 01:54:36,True,0.03254037,48,PM2.5,Good
25.0,-78.0,3,139.26,0.0,0.39,118.44,0.84,3.79,9.39,0.32,2025-04-14 01:54:36,True,0.06028596,68,O3_ppm,Moderate
25.5,-103.0,3,98.53,0.0,0.83,100.99,0.4,3.61,4.95,1.31,2025-04-14 01:54:37,True,0.05140391,48,O3_ppm,Good
25.5,-105.0,3,199.52,0.0,1.24,104.2,1.23,22.47,24.47,1.25,2025-04-14 01:54:37,True,0.0530378,73,PM2.5,Moderate
25.5,-102.5,3,99.17,0.0,0.49,101.64,0.45,3.75,5.32,1.45,2025-04-14 01:54:37,True,0.051734760000000005,48,O3_ppm,Good
25.5,-99.5,2,121.02,0.0,1.11,91.96,0.98,6.87,8.74,2.93,2025-04-14 01:54:37,True,0.04680764,43,O3_ppm,Good
25.5,-101.0,2,102.25,0.0,0.6,95.88,0.52,4.08,5.75,1.6,2025-04-14 01:54:37,True,0.04880292,45,O3_ppm,Good
25.5,-104.5,3,152.91,0.0,0.92,102.58,0.85,13.64,15.0,1.01,2025-04-14 01:54:37,True,0.05221322,54,PM2.5,Moderate
25.5,-102.0,2,97.78,0.0,0.38,98.33,0.4,3.69,5.3,1.41,2025-04-14 01:54:37,True,0.05004997,46,O3_ppm,Good
25.5,-105.5,2,169.39,0.0,0.83,88.65,0.98,17.61,21.58,0.79,2025-04-14 01:54:37,True,0.045122850000000006,63,PM2.5,Moderate
25.5,-81.0,3,150.67,0.0,0.71,122.05,0.7,5.94,9.01,0.65,2025-04-14 01:54:37,True,0.06212345,74,O3_ppm,Moderate
25.5,-100.5,2,106.88,0.0,0.78,95.68,0.64,4.32,5.95,2.0,2025-04-14 01:54:37,True,0.04870112000000001,45,O3_ppm,Good
25.5,-99.0,2,123.79,0.0,0.97,94.44,1.67,8.27,10.87,3.78,2025-04-14 01:54:37,True,0.04806996,45,O3_ppm,Good
25.5,-98.0,2,120.02,0.0,0.46,81.32,0.75,4.74,9.3,2.06,2025-04-14 01:54:37,True,0.04139188,38,O3_ppm,Good
25.5,-101.5,2,97.79,0.0,0.37,98.44,0.4,3.72,5.34,1.45,2025-04-14 01:54:37,True,0.05010596,46,O3_ppm,Good
25.5,-80.5,3,141.66,0.0,0.6,119.83,0.63,5.21,9.13,0.59,2025-04-14 01:54:37,True,0.06099347,71,O3_ppm,Moderate
25.5,-98.5,2,122.41,0.0,0.84,87.83,1.45,6.85,10.05,3.04,2025-04-14 01:54:37,True,0.04470547,41,O3_ppm,Good
25.5,-103.5,2,104.11,0.0,1.86,98.88,0.41,3.6,4.72,1.12,2025-04-14 01:54:37,True,0.05032992,47,O3_ppm,Good
25.5,-97.5,2,118.75,0.0,0.25,79.86,0.34,4.01,9.53,1.58,2025-04-14 01:54:37,True,0.04064874,38,O3_ppm,Good
25.5,-100.0,2,114.94,0.0,0.97,95.92,0.83,5.25,6.89,2.77,2025-04-14 01:54:37,True,0.048823280000000004,45,O3_ppm,Good
25.5,-80.0,3,137.78,0.0,0.47,117.31,0.58,4.39,8.96,0.52,2025-04-14 01:54:37,True,0.05971079,66,O3_ppm,Moderate
25.5,-104.0,2,114.99,0.0,1.77,99.31,0.51,5.5,6.56,1.0,2025-04-14 01:54:37,True,0.05054879,47,O3_ppm,Good
25.5,-79.0,3,142.24,0.0,0.38,118.24,0.59,3.82,8.08,0.39,2025-04-14 01:54:38,True,0.06018416,68,O3_ppm,Moderate
25.5,-78.5,3,141.82,0.0,0.39,117.41,0.57,3.52,7.78,0.32,2025-04-14 01:54:38,True,0.05976169,67,O3_ppm,Moderate
25.5,-78.0,3,141.67,0.0,0.37,114.51,0.56,3.1,7.65,0.26,2025-04-14 01:54:38,True,0.058285590000000005,62,O3_ppm,Moderate
25.5,-77.5,3,143.4,0.0,0.8,113.61,1.16,3.0,7.6,0.23,2025-04-14 01:54:38,True,0.05782749,60,O3_ppm,Moderate
25.5,-79.5,3,139.54,0.0,0.42,117.28,0.58,4.09,8.64,0.47,2025-04-14 01:54:38,True,0.05969552,66,O3_ppm,Moderate
26.0,-109.0,2,131.15,0.0,1.98,80.43,1.23,13.18,29.38,0.04,2025-04-14 01:54:38,True,0.04093887,53,PM2.5,Moderate
25.5,-77.0,3,141.85,0.0,0.99,112.29,1.27,2.61,7.18,0.2,2025-04-14 01:54:38,True,0.05715561,58,O3_ppm,Moderate
26.0,-106.0,2,138.39,0.0,1.2,84.91,0.63,10.83,15.35,0.75,2025-04-14 01:54:38,True,0.04321919,45,PM2.5,Good
26.0,-112.0,2,125.65,0.01,0.88,86.19,0.83,12.02,29.43,0.01,2025-04-14 01:54:38,True,0.04387071,41,O3_ppm,Good
25.5,-76.5,3,140.13,0.0,0.77,111.57,0.88,2.44,7.13,0.18,2025-04-14 01:54:38,True,0.05678913,57,O3_ppm,Moderate
26.0,-109.5,2,134.23,0.0,2.32,94.5,1.29,12.57,27.35,0.09,2025-04-14 01:54:38,True,0.048100500000000004,52,PM2.5,Moderate
26.0,-106.5,2,145.21,0.01,3.1,71.36,0.64,10.07,19.41,1.04,2025-04-14 01:54:38,True,0.03632224,42,PM2.5,Good
26.0,-108.5,2,124.52,0.0,0.81,72.1,0.59,13.24,30.9,0.0,2025-04-14 01:54:38,True,0.0366989,53,PM2.5,Moderate
26.0,-111.5,2,127.32,0.01,0.79,87.37,0.69,12.83,30.65,0.03,2025-04-14 01:54:38,True,0.04447133,53,PM2.5,Moderate
26.0,-105.5,2,145.52,0.0,0.58,86.8,0.69,13.37,16.08,0.71,2025-04-14 01:54:38,True,0.0441812,54,PM2.5,Moderate
26.0,-107.0,2,146.36,0.01,3.25,64.38,0.53,11.02,23.96,1.03,2025-04-14 01:54:38,True,0.03276942,46,PM2.5,Good
26.0,-107.5,2,131.49,0.0,1.35,64.45,0.24,12.51,29.24,0.52,2025-04-14 01:54:38,True,0.03280505,52,PM2.5,Moderate
26.0,-111.0,2,127.7,0.01,0.65,86.78,0.35,10.79,28.16,0.09,2025-04-14 01:54:38,True,0.04417102,45,PM2.5,Good
26.0,-108.0,2,121.44,0.0,0.27,66.94,0.22,12.73,30.46,0.14,2025-04-14 01:54:38,True,0.03407246,52,PM2.5,Moderate
26.0,-105.0,3,169.1,0.0,0.76,106.54,0.86,16.97,18.79,1.12,2025-04-14 01:54:38,True,0.054228860000000004,61,PM2.5,Moderate
26.0,-103.5,3,99.39,0.0,1.07,102.7,0.32,3.57,4.75,1.08,2025-04-14 01:54:39,True,0.0522743,48,O3_ppm,Good
26.0,-100.5,2,114.3,0.0,1.54,92.44,1.02,4.55,6.33,2.36,2025-04-14 01:54:39,True,0.04705196,44,O3_ppm,Good
26.0,-103.0,3,101.49,0.0,0.82,102.99,0.44,3.85,5.43,1.45,2025-04-14 01:54:39,True,0.05242191,49,O3_ppm,Good
26.0,-99.0,2,126.46,0.0,0.8,99.33,1.57,7.48,10.63,2.35,2025-04-14 01:54:39,True,0.05055897,47,O3_ppm,Good
26.0,-99.5,2,124.84,0.0,1.58,91.14,1.26,6.23,7.98,3.06,2025-04-14 01:54:39,True,0.04639026,43,O3_ppm,Good
26.0,-102.5,2,100.83,0.0,0.61,98.26,0.53,3.89,5.77,1.79,2025-04-14 01:54:39,True,0.050014340000000004,46,O3_ppm,Good
26.0,-101.5,3,100.61,0.0,0.4,103.9,0.51,3.89,5.69,1.3,2025-04-14 01:54:39,True,0.052885100000000004,49,O3_ppm,Good
26.0,-100.0,2,125.43,0.0,2.2,91.07,1.29,5.09,6.76,3.36,2025-04-14 01:54:39,True,0.04635463,43,O3_ppm,Good
26.0,-97.0,2,118.57,0.0,0.13,83.35,0.15,4.2,11.33,1.02,2025-04-14 01:54:39,True,0.042425149999999995,39,O3_ppm,Good
26.0,-80.0,3,140.22,0.0,0.57,114.39,0.62,4.35,8.43,0.47,2025-04-14 01:54:39,True,0.05822451,62,O3_ppm,Moderate
26.0,-104.5,2,134.78,0.0,0.72,99.61,0.55,10.45,11.74,0.96,2025-04-14 01:54:39,True,0.05070149,47,O3_ppm,Good
26.0,-81.0,3,151.08,0.0,0.63,123.18,0.66,5.71,8.18,0.67,2025-04-14 01:54:39,True,0.06269862000000001,76,O3_ppm,Moderate
26.0,-97.5,2,117.54,0.0,0.22,78.67,0.22,3.81,9.78,1.6,2025-04-14 01:54:39,True,0.04004303,37,O3_ppm,Good
26.0,-81.5,3,149.57,0.0,0.61,120.48,0.48,3.94,5.61,0.63,2025-04-14 01:54:39,True,0.06132432,72,O3_ppm,Moderate
26.0,-80.5,3,142.02,0.0,0.63,112.92,0.6,5.13,8.38,0.54,2025-04-14 01:54:39,True,0.057476280000000005,59,O3_ppm,Moderate
26.0,-98.5,2,120.55,0.0,0.61,86.1,1.03,5.65,9.57,2.62,2025-04-14 01:54:39,True,0.0438249,41,O3_ppm,Good
26.0,-104.0,2,104.99,0.0,0.99,99.65,0.32,4.69,5.74,0.94,2025-04-14 01:54:39,True,0.050721850000000006,47,O3_ppm,Good
